"state_fips","county_fips","STNAME","CTYNAME","YEAR","TOT_POP","WA","BA","IA","AA","Na","NH","H"
20,193,"Kansas","Thomas County",3,7947,7706,52,62,43,7,7568,379
20,195,"Kansas","Trego County",3,2990,2937,13,6,7,2,2934,56
20,197,"Kansas","Wabaunsee County",3,7047,6835,31,41,11,0,6837,210
20,199,"Kansas","Wallace County",3,1482,1443,8,7,1,0,1377,105
20,201,"Kansas","Washington County",3,5789,5676,26,19,20,0,5641,148
20,203,"Kansas","Wichita County",3,2238,2183,21,14,3,0,1679,559
20,205,"Kansas","Wilson County",3,9394,9031,30,105,40,5,9176,218
20,207,"Kansas","Woodson County",3,3299,3187,13,38,3,0,3232,67
20,209,"Kansas","Wyandotte County",3,157762,105788,40756,2194,4243,317,116029,41733
21,1,"Kentucky","Adair County",3,18871,17999,560,46,44,9,18551,320
21,3,"Kentucky","Allen County",3,20040,19552,173,58,34,2,19741,299
21,5,"Kentucky","Anderson County",3,21458,20629,433,35,106,6,21168,290
21,7,"Kentucky","Ballard County",3,8259,7842,248,14,16,1,8167,92
21,9,"Kentucky","Barren County",3,42178,39512,1654,130,199,61,41052,1126
21,11,"Kentucky","Bath County",3,11623,11292,156,30,17,12,11463,160
21,13,"Kentucky","Bell County",3,28705,27473,665,48,80,13,28505,200
21,15,"Kentucky","Boone County",3,119306,111302,3097,305,2625,125,115030,4276
21,17,"Kentucky","Bourbon County",3,19964,18296,1230,66,69,4,18599,1365
21,19,"Kentucky","Boyd County",3,49682,47254,1452,124,230,5,48966,716
21,21,"Kentucky","Boyle County",3,28651,25609,2204,66,235,7,27852,799
21,23,"Kentucky","Bracken County",3,8494,8343,39,19,5,1,8395,99
21,25,"Kentucky","Breathitt County",3,13858,13639,45,19,69,13,13767,91
21,27,"Kentucky","Breckinridge County",3,20053,19274,415,76,41,2,19876,177
21,29,"Kentucky","Bullitt County",3,74495,72511,506,268,392,27,73431,1064
21,31,"Kentucky","Butler County",3,12715,12479,50,57,24,0,12387,328
21,33,"Kentucky","Caldwell County",3,12986,12078,678,19,33,2,12853,133
21,35,"Kentucky","Calloway County",3,37425,34670,1449,96,686,19,36535,890
21,37,"Kentucky","Campbell County",3,90726,86068,2357,151,811,36,89200,1526
21,39,"Kentucky","Carlisle County",3,5100,4970,44,28,15,0,5014,86
21,41,"Kentucky","Carroll County",3,10807,10338,185,29,57,3,10026,781
21,43,"Kentucky","Carter County",3,27754,27250,157,69,52,6,27425,329
21,45,"Kentucky","Casey County",3,15965,15666,97,41,34,6,15578,387
21,47,"Kentucky","Christian County",3,74213,54526,15908,515,795,327,69553,4660
21,49,"Kentucky","Clark County",3,35607,33235,1712,52,143,7,34721,886
21,51,"Kentucky","Clay County",3,21691,20528,919,35,28,5,21283,408
21,53,"Kentucky","Clinton County",3,10276,10046,45,20,14,44,10042,234
21,55,"Kentucky","Crittenden County",3,9308,9103,78,34,19,7,9260,48
21,57,"Kentucky","Cumberland County",3,6857,6567,188,8,9,0,6795,62
21,59,"Kentucky","Daviess County",3,96719,89446,4706,161,702,123,94183,2536
21,61,"Kentucky","Edmonson County",3,12192,11837,190,37,25,1,12091,101
21,63,"Kentucky","Elliott County",3,7884,7552,268,11,5,7,7821,63
21,65,"Kentucky","Estill County",3,14697,14522,30,38,14,0,14592,105
21,67,"Kentucky","Fayette County",3,296695,234702,44093,1115,9912,222,276234,20461
21,69,"Kentucky","Fleming County",3,14394,14030,202,13,38,1,14244,150
21,71,"Kentucky","Floyd County",3,39946,39231,393,41,76,0,39716,230
21,73,"Kentucky","Franklin County",3,49319,42193,5238,129,739,11,47944,1375
21,75,"Kentucky","Fulton County",3,6825,5029,1605,19,48,2,6770,55
21,77,"Kentucky","Gallatin County",3,8608,8307,124,11,24,4,8224,384
21,79,"Kentucky","Garrard County",3,16933,16366,351,27,37,7,16526,407
21,81,"Kentucky","Grant County",3,24682,24116,197,54,84,36,24102,580
21,83,"Kentucky","Graves County",3,37207,34689,1623,124,137,29,35064,2143
21,85,"Kentucky","Grayson County",3,25791,25153,273,55,61,7,25528,263
21,87,"Kentucky","Green County",3,11228,10801,241,39,17,1,11073,155
21,89,"Kentucky","Greenup County",3,36909,36001,276,99,195,6,36619,290
21,91,"Kentucky","Hancock County",3,8556,8354,81,22,20,0,8462,94
21,93,"Kentucky","Hardin County",3,106995,87532,12816,602,2184,380,101392,5603
21,95,"Kentucky","Harlan County",3,29238,28183,638,42,98,9,29021,217
21,97,"Kentucky","Harrison County",3,18819,18132,399,38,43,12,18486,333
21,99,"Kentucky","Hart County",3,18218,17041,900,36,35,1,17961,257
21,101,"Kentucky","Henderson County",3,46270,41570,3644,114,209,18,45404,866
21,103,"Kentucky","Henry County",3,15407,14690,430,40,29,9,14947,460
21,105,"Kentucky","Hickman County",3,4883,4330,455,12,13,1,4829,54
21,107,"Kentucky","Hopkins County",3,46890,42588,3091,75,269,29,46150,740
21,109,"Kentucky","Jackson County",3,13491,13374,16,24,11,1,13405,86
21,111,"Kentucky","Jefferson County",3,742227,551479,156540,2060,16754,490,709668,32559
21,113,"Kentucky","Jessamine County",3,48678,45694,1524,142,492,16,47326,1352
21,115,"Kentucky","Johnson County",3,23385,23028,59,29,92,4,23274,111
21,117,"Kentucky","Kenton County",3,160023,147404,7516,440,1531,242,155735,4288
21,119,"Kentucky","Knott County",3,16361,16106,127,16,13,4,16258,103
21,121,"Kentucky","Knox County",3,31867,31044,353,71,68,11,31595,272
21,123,"Kentucky","Larue County",3,14199,13494,452,41,25,3,13788,411
21,125,"Kentucky","Laurel County",3,59017,57499,442,193,308,11,58288,729
21,127,"Kentucky","Lawrence County",3,15879,15659,37,19,26,4,15799,80
21,129,"Kentucky","Lee County",3,7714,7468,158,18,10,0,7655,59
21,131,"Kentucky","Leslie County",3,11290,11171,22,14,17,1,11249,41
21,133,"Kentucky","Letcher County",3,24571,24292,91,36,38,0,24443,128
21,135,"Kentucky","Lewis County",3,13854,13709,36,28,8,0,13775,79
21,137,"Kentucky","Lincoln County",3,24756,23765,579,49,42,1,24388,368
21,139,"Kentucky","Livingston County",3,9538,9358,23,32,21,6,9409,129
21,141,"Kentucky","Logan County",3,26853,24488,1791,114,66,11,26199,654
21,143,"Kentucky","Lyon County",3,8319,7753,445,13,23,1,8236,83
21,145,"Kentucky","McCracken County",3,65566,56236,7262,185,552,14,64171,1395
21,147,"Kentucky","McCreary County",3,18271,16851,1013,136,28,9,17877,394
21,149,"Kentucky","McLean County",3,9516,9352,59,34,11,0,9406,110
21,151,"Kentucky","Madison County",3,83868,77360,3802,307,822,48,82036,1832
21,153,"Kentucky","Magoffin County",3,13313,13172,15,36,8,0,13218,95
21,155,"Kentucky","Marion County",3,19811,17719,1632,33,121,7,19337,474
21,157,"Kentucky","Marshall County",3,31458,31019,57,56,94,3,31098,360
21,159,"Kentucky","Martin County",3,12890,11874,881,48,22,2,12503,387
21,161,"Kentucky","Mason County",3,17508,15931,1143,40,101,2,17262,246
21,163,"Kentucky","Meade County",3,28703,26703,965,154,182,36,27821,882
21,165,"Kentucky","Menifee County",3,6355,6125,145,8,7,1,6302,53
21,167,"Kentucky","Mercer County",3,21340,20032,802,62,79,12,20846,494
21,169,"Kentucky","Metcalfe County",3,10119,9859,159,16,14,1,9997,122
21,171,"Kentucky","Monroe County",3,10977,10611,237,12,8,4,10688,289
21,173,"Kentucky","Montgomery County",3,26534,25336,787,58,90,10,25871,663
21,175,"Kentucky","Morgan County",3,13752,13022,548,32,47,2,13645,107
21,177,"Kentucky","Muhlenberg County",3,31642,29691,1534,49,44,5,31265,377
21,179,"Kentucky","Nelson County",3,43604,40487,2211,67,224,18,42702,902
21,181,"Kentucky","Nicholas County",3,7127,7007,44,8,18,0,7028,99
21,183,"Kentucky","Ohio County",3,23842,23319,211,66,53,11,23013,829
21,185,"Kentucky","Oldham County",3,60408,55753,2674,225,846,44,58247,2161
21,187,"Kentucky","Owen County",3,10842,10609,94,25,18,1,10595,247
21,189,"Kentucky","Owsley County",3,4777,4723,14,12,3,0,4736,41
21,191,"Kentucky","Pendleton County",3,14922,14681,59,36,20,3,14777,145
21,193,"Kentucky","Perry County",3,28703,27794,446,35,144,4,28511,192
21,195,"Kentucky","Pike County",3,65239,64047,398,62,306,14,64773,466
21,197,"Kentucky","Powell County",3,12665,12443,84,15,19,4,12524,141
21,199,"Kentucky","Pulaski County",3,63177,61315,746,170,301,20,61852,1325
21,201,"Kentucky","Robertson County",3,2274,2242,4,7,2,0,2252,22
21,203,"Kentucky","Rockcastle County",3,17066,16854,20,46,13,2,16962,104
21,205,"Kentucky","Rowan County",3,23337,22507,370,35,181,4,23049,288
21,207,"Kentucky","Russell County",3,17556,17198,97,66,43,1,16964,592
21,209,"Kentucky","Scott County",3,47453,43539,2545,166,443,18,45446,2007
21,211,"Kentucky","Shelby County",3,42267,37600,3317,199,293,86,38439,3828
21,213,"Kentucky","Simpson County",3,17337,15235,1646,44,121,4,17014,323
21,215,"Kentucky","Spencer County",3,17114,16555,265,38,73,10,16872,242
21,217,"Kentucky","Taylor County",3,24802,22988,1276,35,138,11,24358,444
21,219,"Kentucky","Todd County",3,12426,11220,1021,21,13,5,11929,497
21,221,"Kentucky","Trigg County",3,14346,12841,1171,42,43,5,14172,174
21,223,"Kentucky","Trimble County",3,8805,8578,42,48,46,5,8577,228
21,225,"Kentucky","Union County",3,15293,13005,1994,31,55,7,15033,260
21,227,"Kentucky","Warren County",3,114234,97805,10508,360,3338,168,108989,5245
21,229,"Kentucky","Washington County",3,11728,10805,742,12,31,2,11328,400
21,231,"Kentucky","Wayne County",3,20840,20138,335,58,70,18,20223,617
21,233,"Kentucky","Webster County",3,13602,12729,579,40,34,57,13023,579
21,235,"Kentucky","Whitley County",3,35681,34837,209,101,134,15,35371,310
21,237,"Kentucky","Wolfe County",3,7349,7277,10,21,2,0,7307,42
21,239,"Kentucky","Woodford County",3,25005,23210,1260,46,133,33,23315,1690
22,1,"Louisiana","Acadia Parish",3,61861,49581,11256,183,146,6,60801,1060
22,3,"Louisiana","Allen Parish",3,25743,18553,6002,642,182,8,25384,359
22,5,"Louisiana","Ascension Parish",3,107863,81057,24152,390,1090,85,102775,5088
22,7,"Louisiana","Assumption Parish",3,23360,15822,7139,150,60,14,22869,491
22,9,"Louisiana","Avoyelles Parish",3,42110,28320,12474,514,155,3,41500,610
22,11,"Louisiana","Beauregard Parish",3,35824,29652,4699,390,242,20,34799,1025
22,13,"Louisiana","Bienville Parish",3,14334,8008,6072,50,32,0,14122,212
22,15,"Louisiana","Bossier Parish",3,117601,87553,24792,778,2054,181,110489,7112
22,17,"Louisiana","Caddo Parish",3,255609,127085,121078,1202,2781,166,249338,6271
22,19,"Louisiana","Calcasieu Parish",3,193170,138358,48506,987,2156,113,188182,4988
22,21,"Louisiana","Caldwell Parish",3,10131,8246,1748,25,25,0,9905,226
22,23,"Louisiana","Cameron Parish",3,6899,6612,194,38,6,0,6734,165
22,25,"Louisiana","Catahoula Parish",3,10380,6992,3280,35,3,0,10288,92
22,27,"Louisiana","Claiborne Parish",3,17155,8179,8713,67,43,1,16985,170
22,29,"Louisiana","Concordia Parish",3,20833,12028,8534,64,49,4,20623,210
22,31,"Louisiana","De Soto Parish",3,26733,15645,10495,242,46,10,26066,667
22,33,"Louisiana","East Baton Rouge Parish",3,440854,221071,200656,1315,12769,173,424466,16388
22,35,"Louisiana","East Carroll Parish",3,7735,2261,5343,20,44,0,7603,132
22,37,"Louisiana","East Feliciana Parish",3,20178,10772,9066,64,56,3,19963,215
22,39,"Louisiana","Evangeline Parish",3,33967,23726,9698,104,127,4,33187,780
22,41,"Louisiana","Franklin Parish",3,20836,14016,6580,39,41,6,20635,201
22,43,"Louisiana","Grant Parish",3,22340,18227,3466,231,71,9,21402,938
22,45,"Louisiana","Iberia Parish",3,73272,46467,23721,296,1802,25,70979,2293
22,47,"Louisiana","Iberville Parish",3,33395,16451,16520,61,104,4,32717,678
22,49,"Louisiana","Jackson Parish",3,16292,11183,4856,39,28,2,16077,215
22,51,"Louisiana","Jefferson Parish",3,432767,290736,115939,2577,17106,301,378703,54064
22,53,"Louisiana","Jefferson Davis Parish",3,31639,25375,5489,173,68,4,31093,546
22,55,"Louisiana","Lafayette Parish",3,222152,157189,57751,813,3401,112,213530,8622
22,57,"Louisiana","Lafourche Parish",3,96699,78538,12894,2879,740,52,93051,3648
22,59,"Louisiana","LaSalle Parish",3,14910,12817,1787,157,30,4,14579,331
22,61,"Louisiana","Lincoln Parish",3,46868,26305,19070,144,824,43,45679,1189
22,63,"Louisiana","Livingston Parish",3,128689,119451,6698,542,673,29,124849,3840
22,65,"Louisiana","Madison Parish",3,12104,4541,7406,26,27,0,11905,199
22,67,"Louisiana","Morehouse Parish",3,27888,14340,13131,43,109,13,27625,263
22,69,"Louisiana","Natchitoches Parish",3,39509,21747,16433,402,179,11,38761,748
22,71,"Louisiana","Orleans Parish",3,347987,119824,211731,1257,10217,266,329659,18328
22,73,"Louisiana","Ouachita Parish",3,153950,93842,56526,441,1482,70,151162,2788
22,75,"Louisiana","Plaquemines Parish",3,23118,16603,4761,410,762,36,22035,1083
22,77,"Louisiana","Pointe Coupee Parish",3,22767,14191,8272,34,63,0,22265,502
22,79,"Louisiana","Rapides Parish",3,131787,84688,42297,1111,1640,49,128335,3452
22,81,"Louisiana","Red River Parish",3,9064,5374,3591,32,12,2,8961,103
22,83,"Louisiana","Richland Parish",3,20756,13011,7459,65,61,5,20410,346
22,85,"Louisiana","Sabine Parish",3,24237,17235,4032,2106,56,7,23426,811
22,87,"Louisiana","St. Bernard Parish",3,36796,28180,6684,294,745,30,33415,3381
22,89,"Louisiana","St. Charles Parish",3,52868,37362,14151,187,458,22,50206,2662
22,91,"Louisiana","St. Helena Parish",3,11171,5049,5979,39,9,5,11072,99
22,93,"Louisiana","St. James Parish",3,22030,10656,11154,44,52,3,21764,266
22,95,"Louisiana","St. John the Baptist Parish",3,45652,19976,24631,168,344,30,43474,2178
22,97,"Louisiana","St. Landry Parish",3,83500,47238,34764,290,335,10,82168,1332
22,99,"Louisiana","St. Martin Parish",3,52275,34952,16120,237,411,5,51192,1083
22,101,"Louisiana","St. Mary Parish",3,54562,33746,17816,1043,987,36,51628,2934
22,103,"Louisiana","St. Tammany Parish",3,234576,199275,27275,1269,3073,112,223428,11148
22,105,"Louisiana","Tangipahoa Parish",3,121572,81915,36928,430,791,66,117263,4309
22,107,"Louisiana","Tensas Parish",3,5235,2234,2946,6,10,0,5164,71
22,109,"Louisiana","Terrebonne Parish",3,111522,80478,21177,6409,1187,95,107087,4435
22,111,"Louisiana","Union Parish",3,22835,16313,6227,85,40,17,21878,957
22,113,"Louisiana","Vermilion Parish",3,58090,47622,8364,227,1183,7,56689,1401
22,115,"Louisiana","Vernon Parish",3,52752,41119,7735,790,986,276,48858,3894
22,117,"Louisiana","Washington Parish",3,47119,31754,14622,154,108,5,46230,889
22,119,"Louisiana","Webster Parish",3,41218,26627,13863,155,129,8,40542,676
22,121,"Louisiana","West Baton Rouge Parish",3,23949,14496,9076,33,81,11,23407,542
22,123,"Louisiana","West Carroll Parish",3,11584,9566,1825,61,29,2,11287,297
22,125,"Louisiana","West Feliciana Parish",3,15625,8211,7270,23,35,3,15369,256
22,127,"Louisiana","Winn Parish",3,15284,10285,4700,105,35,3,15040,244
23,1,"Maine","Androscoggin County",3,107661,100368,4034,428,797,39,105978,1683
23,3,"Maine","Aroostook County",3,71704,68740,480,1235,317,14,71029,675
23,5,"Maine","Cumberland County",3,281390,262585,7138,966,5900,88,276377,5013
23,7,"Maine","Franklin County",3,30704,29962,76,118,140,9,30382,322
23,9,"Maine","Hancock County",3,54353,52818,253,227,457,7,53753,600
23,11,"Maine","Kennebec County",3,122053,117834,729,609,920,52,120528,1525
23,13,"Maine","Knox County",3,39707,38636,206,141,188,5,39373,334
23,15,"Maine","Lincoln County",3,34382,33601,114,117,193,1,34099,283
23,17,"Maine","Oxford County",3,57785,56123,229,222,362,15,57200,585
23,19,"Maine","Penobscot County",3,153831,147095,1219,1820,1427,45,152204,1627
23,21,"Maine","Piscataquis County",3,17540,17046,60,96,128,7,17370,170
23,23,"Maine","Sagadahoc County",3,35221,34003,267,132,273,7,34768,453
23,25,"Maine","Somerset County",3,52227,50807,205,239,300,13,51812,415
23,27,"Maine","Waldo County",3,38797,37795,147,173,157,17,38440,357
23,29,"Maine","Washington County",3,32810,30351,148,1610,164,10,32349,461
23,31,"Maine","York County",3,197196,190676,1156,623,2116,50,194677,2519
24,1,"Maryland","Allegany County",3,74988,67103,5985,114,608,35,73904,1084
24,3,"Maryland","Anne Arundel County",3,539174,418023,85461,2109,18826,616,505849,33325
24,5,"Maryland","Baltimore County",3,806233,530774,213479,3214,41453,526,772096,34137
24,9,"Maryland","Calvert County",3,88940,72926,12024,350,1306,54,86476,2464
24,11,"Maryland","Caroline County",3,33068,27241,4637,256,212,105,31260,1808
24,13,"Maryland","Carroll County",3,167220,156513,5469,354,2488,60,162817,4403
24,15,"Maryland","Cecil County",3,101160,91140,6451,375,1137,60,97725,3435
24,17,"Maryland","Charles County",3,147118,75240,61116,1049,4503,132,140760,6358
24,19,"Maryland","Dorchester County",3,32681,22443,9194,132,314,9,31541,1140
24,21,"Maryland","Frederick County",3,234172,197167,20837,1071,9355,164,216878,17294
24,23,"Maryland","Garrett County",3,30087,29485,296,46,78,1,29860,227
24,25,"Maryland","Harford County",3,245205,201037,31676,695,6006,246,236492,8713
24,27,"Maryland","Howard County",3,288605,183603,51586,1240,42536,159,271666,16939
24,29,"Maryland","Kent County",3,20212,16547,3090,47,185,8,19305,907
24,31,"Maryland","Montgomery County",3,975934,624354,175569,6581,139600,926,808791,167143
24,33,"Maryland","Prince George's County",3,865905,226197,571106,8915,37028,1504,735957,129948
24,35,"Maryland","Queen Anne's County",3,47871,43116,3315,196,496,19,46394,1477
24,37,"Maryland","St. Mary's County",3,105740,84118,15250,474,2697,96,101683,4057
24,39,"Maryland","Somerset County",3,26483,14470,11259,87,199,10,25612,871
24,41,"Maryland","Talbot County",3,37864,31747,4945,93,510,32,35776,2088
24,43,"Maryland","Washington County",3,147749,127053,14618,416,2140,80,142541,5208
24,45,"Maryland","Wicomico County",3,98899,69403,24329,298,2556,105,94361,4538
24,47,"Maryland","Worcester County",3,51476,42864,7056,158,587,17,49838,1638
24,510,"Maryland","Baltimore city",3,621317,193289,398256,2713,14995,476,595184,26133
25,1,"Massachusetts","Barnstable County",3,215903,203790,4669,1507,2422,119,211172,4731
25,3,"Massachusetts","Berkshire County",3,131310,122892,3823,313,1663,42,126730,4580
25,5,"Massachusetts","Bristol County",3,549076,502280,22857,3355,10717,489,515758,33318
25,7,"Massachusetts","Dukes County",3,16553,15160,543,197,138,10,16162,391
25,9,"Massachusetts","Essex County",3,745478,658089,41240,5957,24587,1044,621501,123977
25,11,"Massachusetts","Franklin County",3,71317,67815,882,252,938,34,69050,2267
25,13,"Massachusetts","Hampden County",3,464160,391517,48482,3381,9712,725,366795,97365
25,15,"Massachusetts","Hampshire County",3,159266,143124,4486,435,7614,92,151643,7623
25,17,"Massachusetts","Middlesex County",3,1506852,1252364,76893,3671,144954,975,1407431,99421
25,19,"Massachusetts","Nantucket County",3,10154,9164,713,7,124,2,9192,962
25,21,"Massachusetts","Norfolk County",3,672645,560333,41020,1307,59315,280,650253,22392
25,23,"Massachusetts","Plymouth County",3,495856,434714,44763,1563,6486,564,480120,15736
25,25,"Massachusetts","Suffolk County",3,725319,459524,179273,5408,61795,1124,580549,144770
25,27,"Massachusetts","Worcester County",3,800184,712070,37827,2667,32996,493,724257,75927
26,1,"Michigan","Alcona County",3,10885,10685,12,72,25,1,10757,128
26,3,"Michigan","Alger County",3,9560,8265,612,390,34,0,9445,115
26,5,"Michigan","Allegan County",3,111507,106875,1439,724,699,29,104003,7504
26,7,"Michigan","Alpena County",3,29546,28849,82,158,160,12,29243,303
26,9,"Michigan","Antrim County",3,23521,22839,51,251,47,9,23107,414
26,11,"Michigan","Arenac County",3,15868,15418,35,184,30,10,15635,233
26,13,"Michigan","Baraga County",3,8835,6637,636,1157,13,0,8752,83
26,15,"Michigan","Barry County",3,59080,57610,236,289,222,7,57753,1327
26,17,"Michigan","Bay County",3,107695,102689,1755,611,602,14,102579,5116
26,19,"Michigan","Benzie County",3,17503,16917,76,258,48,0,17198,305
26,21,"Michigan","Berrien County",3,156803,125564,24278,933,2546,131,149704,7099
26,23,"Michigan","Branch County",3,45164,42727,1401,208,216,3,43370,1794
26,25,"Michigan","Calhoun County",3,135998,113773,15019,980,2240,66,129810,6188
26,27,"Michigan","Cass County",3,52197,47020,2883,526,353,10,50611,1586
26,29,"Michigan","Charlevoix County",3,25910,24874,76,390,101,11,25538,372
